Medicine_ID,Counterfeit_Weight,DistArea_ID,Active_Since,Medicine_MRP,Medicine_Type,SidEffect_Level,Availability_rating,Area_Type,Area_City_Type,Area_dist_level,Counterfeit_Sales
DOY13,NA,Area027,1983,105.1778,Antibiotics,mild,0.036339367,CityLimits,Tier 3,Medium,4149.7454
FTY40,14.9,Area035,2002,185.837,Antiseptics,mild,0.022991273,DownTown,Tier 2,Small,3818.177
FCF11,21.9,Area017,2005,161.2392,Tranquilizers,mild,0.058675104,DownTown,Tier 2,Unknown,4139.7584
MEF73,12.95,Area013,1985,62.6298,Antipyretics,mild,0.186904193,DownTown,Tier 3,High,382.649
XGE53,10.585,Area049,1997,170.3578,Hreplacements,critical,0.034039273,DownTown,Tier 1,Medium,2680.3248
YDI38,11.6,Area018,2007,107.6042,Antibiotics,mild,0.040426689,Industrial,Tier 3,Medium,807.4294
BFK13,8.52,Area010,1996,71.551,Mstablizers,critical,0.077141866,MidTownResidential,Tier 3,Unknown,239.502
BFC68,22.15,Area018,2007,205.6478,OralContraceptives,mild,0.050556341,Industrial,Tier 3,Medium,2050.478
YST51,NA,Area027,1983,67.8562,Hreplacements,critical,0.070835325,CityLimits,Tier 3,Medium,2661.0166
CSI11,10.14,Area017,2005,122.3228,OralContraceptives,critical,0.089995176,DownTown,Tier 2,Unknown,1328.7508
RDB13,NA,Area019,1983,195.7266,Cardiac,mild,0.310312685,MidTownResidential,Tier 1,Small,481.8532
YEY91,NA,Area027,1983,166.563,Hreplacements,mild,0.117348025,CityLimits,Tier 3,Medium,4963.353
IFX14,17.65,Area035,2002,108.841,Antiseptics,mild,0.029989991,DownTown,Tier 2,Small,885.328
VWU47,9.875,Area046,1995,116.928,Analgesics,mild,0.036885957,DownTown,Tier 1,Small,1071.752
XHQ12,21.8,Area017,2005,49.6822,Antiseptics,mild,0.045954044,DownTown,Tier 2,Unknown,427.2576
YQV90,10.995,Area046,1995,256.1144,OralContraceptives,critical,0.060429578,DownTown,Tier 1,Small,3543.2016
AJA15,9.68,Area017,2005,120.457,Mstablizers,critical,0.060152554,DownTown,Tier 2,Unknown,3298.853
YFD14,19.05,Area018,2007,249.4538,Antipyretics,critical,0.170470693,Industrial,Tier 3,Medium,4439.3684
PRD78,14.8,Area046,1995,272.491,Hreplacements,critical,0.138274674,DownTown,Tier 1,Small,2479.919
ZMR15,NA,Area027,1983,69.8904,OralContraceptives,mild,0.066038775,CityLimits,Tier 3,Medium,1753.5312
XAG62,15.6,Area045,2000,99.4856,Antibiotics,critical,0.078339802,DownTown,Tier 2,Unknown,1958.5976
RWJ12,9.6,Area010,1996,107.9384,Mstablizers,critical,0.06346718,MidTownResidential,Tier 3,Unknown,310.0768
UFA10,7.355,Area035,2002,172.6578,Antibiotics,mild,0.013,DownTown,Tier 2,Small,1717.578
ZDE75,22,Area049,1997,161.0366,Antiseptics,mild,0.052306822,DownTown,Tier 1,Medium,3438.0052
LCH20,17.15,Area045,2000,47.6506,OralContraceptives,critical,0.123254143,DownTown,Tier 2,Unknown,454.5554
YEC92,NA,Area019,1983,131.0098,Antibiotics,critical,0.050569401,MidTownResidential,Tier 1,Small,474.5294
PNR62,13.6,Area017,2005,117.7938,Analgesics,mild,0.082852615,DownTown,Tier 2,Unknown,2471.2636
RNV12,20.4,Area017,2005,51.1796,Antiseptics,mild,0.080676056,DownTown,Tier 2,Unknown,484.5164
GQT13,9.57,Area010,1996,162.3708,Hreplacements,critical,0.162895348,MidTownResidential,Tier 3,Unknown,564.4124
PRU10,NA,Area019,1983,189.4976,Antibiotics,critical,0.222162936,MidTownResidential,Tier 1,Small,656.2928
PZL14,10.4,Area035,2002,57.5718,Antiseptics,mild,0.093277707,DownTown,Tier 2,Small,963.8924
HST20,18.5,Area018,2007,170.9578,Antimalarial,mild,0.169935553,Industrial,Tier 3,Medium,2038.4936
RDC11,14.45,Area017,2005,191.595,Hreplacements,mild,0.057011225,DownTown,Tier 2,Unknown,4141.09
AWN68,17,Area010,1996,73.4536,Antibiotics,critical,0.044685529,MidTownResidential,Tier 3,Unknown,235.5072
YBM44,19.65,Area013,1985,116.4938,Statins,mild,0.028291576,DownTown,Tier 3,High,1720.907
KZY10,17.8,Area035,2002,114.899,Cardiac,critical,0.081112874,DownTown,Tier 2,Small,3002.572
VKG12,13.4,Area049,1997,157.8734,Hreplacements,mild,0.033600553,DownTown,Tier 1,Medium,3527.8882
LWT80,8.81,Area018,2007,122.0544,Hreplacements,mild,0.11723592,Industrial,Tier 3,Medium,2573.7968
IDJ12,NA,Area027,1983,225.0534,OralContraceptives,mild,0.094614376,CityLimits,Tier 3,Medium,5919.4418
GCV94,13.8,Area017,2005,101.7488,Antibiotics,critical,0.095215187,DownTown,Tier 2,Unknown,1199.5856
HHZ13,9.36,Area035,2002,242.0326,Stimulants,mild,0.034372636,DownTown,Tier 2,Small,5426.7498
LYV84,7.355,Area045,2000,171.192,Antibiotics,mild,0.038460232,DownTown,Tier 2,Unknown,2030.504
KAE47,NA,Area027,1983,152.2838,Antibiotics,critical,0.042510313,CityLimits,Tier 3,Medium,4467.9978
FJG11,15.6,Area049,1997,134.673,Antipyretics,mild,0.135761775,DownTown,Tier 1,Medium,2206.941
PXU66,21.5,Area045,2000,71.651,Antiseptics,mild,0.079065799,DownTown,Tier 2,Unknown,1314.769
RCF13,19.9,Area018,2007,254.3802,OralContraceptives,mild,0.052454924,Industrial,Tier 3,Medium,3306.8426
JLR10,7.99,Area046,1995,185.337,Antimalarial,critical,0.049910398,DownTown,Tier 1,Small,2230.244
FWX31,20.65,Area013,1985,179.3816,Antimalarial,critical,0.013,DownTown,Tier 3,High,3636.4136
VYG14,19.05,Area049,1997,155.9444,Antibiotics,mild,0.068159054,DownTown,Tier 1,Medium,2580.4548
VFE97,17.4,Area035,2002,263.5356,Antibiotics,mild,0.047300475,DownTown,Tier 2,Small,5962.7188
ZLS67,13.8,Area049,1997,130.744,Cardiac,mild,0.125399145,DownTown,Tier 1,Medium,1551.128
KYJ80,7.085,Area018,2007,188.166,Hreplacements,critical,0.053523265,Industrial,Tier 3,Medium,4966.682
PHE51,16.1,Area018,2007,204.0794,Tranquilizers,mild,0.032559746,Industrial,Tier 3,Medium,3039.191
VXI12,9.05,Area017,2005,104.6436,Mstablizers,mild,0.056483398,DownTown,Tier 2,Unknown,2476.59
IGC14,19.9,Area045,2000,108.8358,Stimulants,mild,0.165366659,DownTown,Tier 2,Unknown,1419.9654
LZC90,8.265,Area010,1996,169.1604,Antiseptics,mild,0.060784475,MidTownResidential,Tier 3,Unknown,429.9208
KVN10,18,Area013,1985,256.1776,Antiseptics,mild,0.039598474,DownTown,Tier 3,High,4323.5192
HIM13,NA,Area027,1983,109.8042,Hreplacements,mild,0.052300964,CityLimits,Tier 3,Medium,1997.8798
MUM12,14.65,Area049,1997,160.6708,Hreplacements,mild,0.104348964,DownTown,Tier 1,Medium,4476.6532
QTJ15,22.4,Area046,1995,245.6958,Antiseptics,mild,0.023602292,DownTown,Tier 1,Small,3384.7412
LRF62,13.6,Area018,2007,126.7834,Hreplacements,mild,0.013,Industrial,Tier 3,Medium,1955.9344
LLI13,9.27,Area045,2000,116.2596,Antiviral,mild,0.034579162,DownTown,Tier 2,Unknown,2162.3324
HWE10,15.45,Area035,2002,51.3138,Analgesics,mild,0.04893692,DownTown,Tier 2,Small,884.6622
EGU28,11.1,Area046,1995,203.9478,MuscleRelaxants,mild,0.10346564,DownTown,Tier 1,Small,3212.9648
RZV10,NA,Area027,1983,86.2328,Mstablizers,critical,0.013,CityLimits,Tier 3,Medium,3125.0792
ADT76,21.15,Area018,2007,206.3768,Antiviral,mild,0.067245722,Industrial,Tier 3,Medium,5631.1504
IKW10,NA,Area027,1983,263.9014,Antiseptics,mild,0.054621987,CityLimits,Tier 3,Medium,6743.0364
FQP55,9.51,Area013,1985,97.6198,Antipyretics,mild,0.057888397,DownTown,Tier 3,High,723.5386
XTA25,21.55,Area046,1995,230.9772,Antibiotics,critical,0.031805105,DownTown,Tier 1,Small,2336.772
EVB28,16.3,Area018,2007,76.0168,Analgesics,mild,0.062279392,Industrial,Tier 3,Medium,688.2512
CQZ29,16.9,Area013,1985,85.867,OralContraceptives,mild,0.129815953,DownTown,Tier 3,High,1797.474
KBE13,14.45,Area013,1985,96.6566,Antacids,mild,0.033698674,DownTown,Tier 3,High,1212.2358
FAY70,11.9,Area049,1997,59.2008,Stimulants,critical,0.046103556,DownTown,Tier 1,Medium,821.4112
DMG17,12.4,Area010,1996,174.3526,Antibiotics,critical,0.103008963,MidTownResidential,Tier 3,Unknown,277.4526
UXH58,NA,Area019,1983,205.5478,Antiseptics,mild,0.129750407,MidTownResidential,Tier 1,Small,306.7478
CXZ12,16.55,Area046,1995,142.3968,Antiseptics,mild,0.074184804,DownTown,Tier 1,Small,4027.904
CNP10,20.55,Area018,2007,205.111,Antimalarial,critical,0.040190917,Industrial,Tier 3,Medium,2273.521
HQH91,8.69,Area049,1997,155.447,MuscleRelaxants,mild,0.133467994,DownTown,Tier 1,Medium,5409.439
HQX39,11.6,Area017,2005,96.954,Hreplacements,critical,0.024189235,DownTown,Tier 2,Unknown,2536.512
NCN78,18.8,Area017,2005,269.5304,OralContraceptives,mild,0.026714183,DownTown,Tier 2,Unknown,2954.6344
UMO34,NA,Area019,1983,245.0958,Antibiotics,critical,0.013,MidTownResidential,Tier 1,Small,580.3916
POR18,11.6,Area035,2002,188.737,Mstablizers,mild,0.091728915,DownTown,Tier 2,Small,2935.992
QEF34,NA,Area019,1983,225.9218,OralContraceptives,critical,0.27939671,MidTownResidential,Tier 1,Small,754.1654
VJX78,9.15,Area017,2005,153.6444,Statins,mild,0.176902159,DownTown,Tier 2,Unknown,1709.5884
ALP15,11.3,Area049,1997,244.659,Hreplacements,mild,0.080312613,DownTown,Tier 1,Medium,3185.667
BFK13,8.52,Area046,1995,72.151,Mstablizers,critical,0.05132122,DownTown,Tier 1,Small,935.263
NDK33,NA,Area027,1983,149.818,Antimalarial,mild,0.029653022,CityLimits,Tier 3,Medium,3049.178
XBP87,11.3,Area035,2002,258.675,Antiseptics,mild,0.034421289,DownTown,Tier 2,Small,7353.575
CHQ39,NA,Area027,1983,181.5448,Antiseptics,mild,0.115941345,CityLimits,Tier 3,Medium,4715.0096
DMB13,6.475,Area018,2007,43.5874,Tranquilizers,mild,0.043479118,Industrial,Tier 3,Medium,748.1732
TQD35,NA,Area019,1983,220.8244,Tranquilizers,mild,0.044024168,MidTownResidential,Tier 1,Small,1595.0708
UOI59,12.9,Area013,1985,182.7106,OralContraceptives,critical,0.090100381,DownTown,Tier 3,High,1652.9954
QXV86,19.3,Area013,1985,158.9418,Hreplacements,mild,0.051978526,DownTown,Tier 3,High,2908.6942
ACW12,NA,Area027,1983,233.0088,Hreplacements,mild,0.130530851,CityLimits,Tier 3,Medium,4139.7584
OXK54,18.05,Area017,2005,112.2674,Cardiac,critical,0.021238064,DownTown,Tier 2,Unknown,1641.011
MAJ12,NA,Area019,1983,132.5756,Antimalarial,mild,0.028664229,MidTownResidential,Tier 1,Small,234.1756
AEF11,14.95,Area046,1995,43.1558,OralContraceptives,mild,0.052824346,DownTown,Tier 1,Small,758.1602
TYB54,12.8,Area049,1997,184.808,Antifungal,mild,0.027883661,DownTown,Tier 1,Medium,3748.268
HJF13,19.05,Area017,2005,164.3656,Mstablizers,critical,0.051102203,DownTown,Tier 2,Unknown,1503.1904
OJX13,NA,Area027,1983,153.947,Cardiac,critical,0.039440214,CityLimits,Tier 3,Medium,2975.94
JYY11,9.73,Area018,2007,206.3768,Analgesics,mild,0.030396308,Industrial,Tier 3,Medium,4251.6128
FOS91,10.3,Area049,1997,179.0816,Hreplacements,mild,0.099088353,DownTown,Tier 1,Medium,3468.632
MVI14,8.82,Area010,1996,139.0994,Antibiotics,mild,0.105272132,MidTownResidential,Tier 3,Unknown,241.4994
QGK19,14.95,Area035,2002,57.9402,OralContraceptives,mild,0.078618434,DownTown,Tier 2,Small,572.402
GTU11,NA,Area019,1983,226.6192,Antibiotics,mild,0.065691046,MidTownResidential,Tier 1,Small,328.7192
STR65,13.95,Area045,2000,124.1202,MuscleRelaxants,mild,0.060333044,DownTown,Tier 2,Unknown,1913.3232
LOS50,18.65,Area045,2000,186.6712,Antiseptics,mild,0.180722519,DownTown,Tier 2,Unknown,1167.6272
BSV80,12.3,Area035,2002,136.3046,Antacids,mild,0.118816753,DownTown,Tier 2,Small,984.5322
GMC11,9.57,Area010,1996,194.2924,Analgesics,critical,0.227125129,MidTownResidential,Tier 3,Unknown,298.0924
CEI27,NA,Area027,1983,68.7904,Cardiac,critical,0.067114924,CityLimits,Tier 3,Medium,1167.6272
YOV13,NA,Area027,1983,98.7172,Antibiotics,mild,0.055758477,CityLimits,Tier 3,Medium,2164.9956
LNK13,6.475,Area035,2002,93.5224,Cardiac,mild,0.050391881,DownTown,Tier 2,Small,1902.6704
KXV82,NA,Area019,1983,276.3226,Tranquilizers,mild,0.117784329,MidTownResidential,Tier 1,Small,641.6452
IJC44,11.195,Area035,2002,244.5642,Antiseptics,mild,0.073055757,DownTown,Tier 2,Small,3830.8272
EBO11,11.95,Area018,2007,176.4526,MuscleRelaxants,mild,0.061885018,Industrial,Tier 3,Medium,2086.4312
DIX98,16.5,Area017,2005,126.8492,Tranquilizers,mild,0.110611115,DownTown,Tier 2,Unknown,923.9444
UHF16,12.6,Area046,1995,209.6426,Antimalarial,mild,0.020279889,DownTown,Tier 1,Small,2485.9112
MXD18,16.4,Area045,2000,254.5512,Antimalarial,mild,0.013,DownTown,Tier 2,Unknown,3748.268
JSI16,7.515,Area046,1995,236.4062,Mstablizers,critical,0.062621701,DownTown,Tier 1,Small,4852.8302
MCS10,9.535,Area013,1985,157.9076,Mstablizers,mild,0.09535926,DownTown,Tier 3,High,3216.9596
EZE26,NA,Area027,1983,178.6474,Antiseptics,mild,0.025481638,CityLimits,Tier 3,Medium,5334.8694
XVN59,11.4,Area013,1985,45.9848,Hreplacements,critical,0.058653999,DownTown,Tier 3,High,746.8416
PXM14,12.9,Area018,2007,108.4042,Tranquilizers,mild,0.050734334,Industrial,Tier 3,Medium,2791.5134
ZJZ12,8.22,Area046,1995,71.8852,Antipyretics,mild,0.051454076,DownTown,Tier 1,Small,926.6076
WII66,18,Area017,2005,67.9562,Hreplacements,critical,0.075395455,DownTown,Tier 2,Unknown,646.3058
BEY15,6.785,Area013,1985,175.1842,Tranquilizers,mild,0.055716235,DownTown,Tier 3,High,2268.1946
KAF66,14.9,Area013,1985,118.9912,OralContraceptives,critical,0.062547993,DownTown,Tier 3,High,2515.2064
NJD55,NA,Area019,1983,161.3708,Tranquilizers,mild,0.050829469,MidTownResidential,Tier 1,Small,564.4124
GMN17,11.6,Area046,1995,113.6648,Antimalarial,mild,0.159172453,DownTown,Tier 1,Small,3332.8088
HMI11,8.065,Area049,1997,115.6306,OralContraceptives,critical,0.10039577,DownTown,Tier 1,Medium,949.2448
RPO17,11.8,Area045,2000,47.1164,Antibiotics,mild,0.054479396,DownTown,Tier 2,Unknown,885.328
SRS13,13.8,Area013,1985,114.399,Antibiotics,mild,0.044023835,DownTown,Tier 3,High,422.597
EOF58,18.65,Area045,2000,160.505,Antiviral,critical,0.013,DownTown,Tier 2,Unknown,6105.2
WVF37,10.15,Area045,2000,133.6388,Analgesics,critical,0.125893431,DownTown,Tier 2,Unknown,3085.1312
PQM96,18,Area018,2007,74.7168,Antifungal,critical,0.067851438,Industrial,Tier 3,Medium,943.9184
ZUC11,10.15,Area045,2000,117.0964,Antiseptics,mild,0.029052446,DownTown,Tier 2,Unknown,1480.5532
SST14,14.45,Area010,1996,151.7812,Analgesics,mild,0.107450618,MidTownResidential,Tier 3,Unknown,397.9624
KIE51,9.48,Area010,1996,150.9154,Antiseptics,mild,0.03497698,MidTownResidential,Tier 3,Unknown,538.4462
UTN77,13.8,Area017,2005,98.9198,Cardiac,critical,0.087152133,DownTown,Tier 2,Unknown,1508.5168
SSS10,8.165,Area017,2005,137.6652,Analgesics,mild,0.027072399,DownTown,Tier 2,Unknown,1792.1476
WGC12,13.3,Area018,2007,190.4976,Cardiac,mild,0.047112833,Industrial,Tier 3,Medium,4097.1472
VIC29,NA,Area019,1983,86.267,Antipyretics,mild,0.013,MidTownResidential,Tier 1,Small,266.134
IVE63,NA,Area019,1983,133.4046,Antibiotics,mild,0.113493148,MidTownResidential,Tier 1,Small,237.5046
SQX14,7.185,Area046,1995,64.4982,Cardiac,critical,0.105771309,DownTown,Tier 1,Small,1112.3658
TVS63,17.8,Area035,2002,152.7128,Hreplacements,critical,0.172690469,DownTown,Tier 2,Small,688.2512
CDK74,8.82,Area017,2005,191.695,Mstablizers,critical,0.057272226,DownTown,Tier 2,Unknown,2676.33
PNU88,12.195,Area013,1985,266.8672,Tranquilizers,mild,0.033934413,DownTown,Tier 3,High,4203.6752
HNR10,9.235,Area046,1995,273.991,Antiseptics,mild,0.013,DownTown,Tier 1,Small,901.973
OGC10,8.9,Area049,1997,182.6448,Antifungal,critical,0.155632186,DownTown,Tier 1,Medium,4544.5648
YPR99,12.3,Area045,2000,229.0798,Cardiac,critical,0.14641564,DownTown,Tier 2,Unknown,2316.798
KBE13,14.45,Area035,2002,93.0566,Antacids,mild,0.033711996,DownTown,Tier 2,Small,1804.132
LZI12,11.495,Area049,1997,121.986,Statins,mild,0.125399145,DownTown,Tier 1,Medium,2376.72
JIV77,18.15,Area045,2000,158.076,Hreplacements,mild,0.152700397,DownTown,Tier 2,Unknown,2603.092
XJA26,9.495,Area013,1985,103.9462,Mstablizers,mild,0.044377308,DownTown,Tier 3,High,1038.462
GRU16,13.1,Area045,2000,89.4618,Tranquilizers,mild,0.071855357,DownTown,Tier 2,Unknown,2449.2922
MKK14,15.9,Area018,2007,57.8692,Analgesics,mild,0.164180862,Industrial,Tier 3,Medium,556.4228
JJQ10,20.5,Area046,1995,200.1214,OralContraceptives,critical,0.10691835,DownTown,Tier 1,Small,1055.107
CBZ43,13.45,Area049,1997,135.7046,Cardiac,critical,0.055378864,DownTown,Tier 1,Medium,1980.569
DFS52,12.195,Area018,2007,204.4794,Antibiotics,mild,0.077939211,Industrial,Tier 3,Medium,2453.9528
QKH44,NA,Area027,1983,48.1506,Antibiotics,mild,0.048183156,CityLimits,Tier 3,Medium,530.4566
YOC67,8.72,Area018,2007,198.0582,Antiviral,critical,0.034661527,Industrial,Tier 3,Medium,2713.6148
ZRM95,8.705,Area035,2002,217.4296,Antipyretics,mild,0.172165324,DownTown,Tier 2,Small,3852.1328
FRI14,8.615,Area035,2002,164.034,Hreplacements,mild,0.013,DownTown,Tier 2,Small,2869.412
WXN13,8.735,Area035,2002,178.9158,Antifungal,mild,0.097436394,DownTown,Tier 2,Small,4625.1266
HJY10,13.95,Area049,1997,62.1324,Antimalarial,mild,0.082532901,DownTown,Tier 1,Medium,1203.5804
OIU85,9.665,Area035,2002,201.9188,Antibiotics,critical,0.052836895,DownTown,Tier 2,Small,2207.6068
ENH17,21.05,Area035,2002,191.866,OralContraceptives,critical,0.031019662,DownTown,Tier 2,Small,2989.256
YEY31,20.8,Area013,1985,192.1608,Antiseptics,mild,0.028711807,DownTown,Tier 3,High,4155.7376
VOR91,21,Area045,2000,67.093,Antibiotics,mild,0.066330653,DownTown,Tier 2,Unknown,961.895
DBA13,15.3,Area010,1996,64.664,OralContraceptives,critical,0.240260689,MidTownResidential,Tier 3,Unknown,272.792
RRA15,13.1,Area035,2002,159.8366,Antimalarial,critical,0.070410724,DownTown,Tier 2,Small,1926.6392
YRD11,13.95,Area035,2002,171.2578,Analgesics,mild,0.075878412,DownTown,Tier 2,Small,4445.3606
VLR87,NA,Area027,1983,206.8084,Mstablizers,mild,0.013,CityLimits,Tier 3,Medium,906.6336
PNT79,14.15,Area046,1995,55.4428,Hreplacements,mild,0.134725411,DownTown,Tier 1,Small,640.3136
HKA14,14.95,Area035,2002,110.37,Cardiac,critical,0.044439206,DownTown,Tier 2,Small,2709.62
OAO12,10.6,Area013,1985,153.6786,Cardiac,mild,0.101931701,DownTown,Tier 3,High,3147.0506
FDZ11,9.02,Area018,2007,128.0466,Antibiotics,critical,0.013,Industrial,Tier 3,Medium,1409.3126
HLH13,12.45,Area018,2007,174.6526,Tranquilizers,mild,0.045387589,Industrial,Tier 3,Medium,3073.1468
WHA79,17.8,Area049,1997,105.5068,Mstablizers,critical,0.107010215,DownTown,Tier 1,Medium,890.6544
VBF19,NA,Area019,1983,50.2164,OralContraceptives,mild,0.186324207,MidTownResidential,Tier 1,Small,151.6164
HST20,18.5,Area049,1997,172.7578,Antimalarial,mild,0.169541861,DownTown,Tier 1,Medium,3001.2404
XAL40,NA,Area027,1983,131.9098,OralContraceptives,mild,0.084948252,CityLimits,Tier 3,Medium,595.0392
GYZ10,20.9,Area018,2007,54.777,Tranquilizers,mild,0.061092778,Industrial,Tier 3,Medium,545.77
XHQ90,18.55,Area045,2000,50.4822,OralContraceptives,mild,0.120258822,DownTown,Tier 2,Unknown,623.6686
DEL24,21.65,Area017,2005,271.9594,Antipyretics,mild,0.102975294,DownTown,Tier 2,Unknown,7701.1226
FJG11,15.6,Area018,2007,131.473,Antipyretics,mild,0.136070513,Industrial,Tier 3,Medium,2206.941
OGZ71,NA,Area019,1983,202.2188,Cardiac,mild,0.032716846,MidTownResidential,Tier 1,Small,684.2564
STT10,9.205,Area046,1995,118.9254,OralContraceptives,mild,0.067986919,DownTown,Tier 1,Small,1957.9318
QYX54,9.205,Area049,1997,259.9408,Hreplacements,mild,0.023027885,DownTown,Tier 1,Medium,3367.4304
PJX11,22.55,Area017,2005,157.7102,Antiseptics,mild,0.037795057,DownTown,Tier 2,Unknown,3904.0652
UYJ15,11.8,Area045,2000,222.1244,Hreplacements,critical,0.106954022,DownTown,Tier 2,Unknown,3500.5904
FCJ12,NA,Area019,1983,168.692,Antiseptics,mild,0.140234249,MidTownResidential,Tier 1,Small,272.792
ZUE85,19.3,Area017,2005,166.9972,Cardiac,mild,0.086606829,DownTown,Tier 2,Unknown,4319.5244
OSH14,9.025,Area045,2000,134.1414,Antiseptics,mild,0.042131242,DownTown,Tier 2,Unknown,600.3656
SAD14,7.1,Area035,2002,100.2172,Antipyretics,mild,0.143931048,DownTown,Tier 2,Small,1629.6924
MPG14,NA,Area019,1983,237.672,Antibiotics,mild,0.087517508,MidTownResidential,Tier 1,Small,565.744
GLQ11,12.15,Area035,2002,117.3622,Hreplacements,mild,0.175211939,DownTown,Tier 2,Small,854.0354
FWX31,20.65,Area035,2002,179.2816,Antimalarial,critical,0.078507999,DownTown,Tier 2,Small,2965.2872
LIC37,14.45,Area046,1995,192.8976,OralContraceptives,mild,0.049672107,DownTown,Tier 1,Small,4278.2448
KNX65,7.085,Area013,1985,96.2856,Antibiotics,critical,0.066802405,DownTown,Tier 3,High,1607.0552
RYI24,NA,Area027,1983,47.9164,Antifungal,mild,0.056025208,CityLimits,Tier 3,Medium,923.9444
GPG94,11.495,Area045,2000,129.4808,Antibiotics,critical,0.058073782,DownTown,Tier 2,Unknown,581.7232
RCG12,17.3,Area045,2000,190.8634,Mstablizers,critical,0.119968577,DownTown,Tier 2,Unknown,2839.451
HAQ14,11.995,Area013,1985,71.5536,Antibiotics,mild,0.070744249,DownTown,Tier 3,High,786.7896
OIT11,11.1,Area049,1997,185.537,Antibiotics,mild,0.013,DownTown,Tier 1,Medium,3994.614
ZGW12,9.02,Area045,2000,87.1986,Antibiotics,mild,0.065086085,DownTown,Tier 2,Unknown,580.3916
IKQ41,NA,Area019,1983,192.4608,Hreplacements,critical,0.032114349,MidTownResidential,Tier 1,Small,480.5216
TES38,7.16,Area049,1997,165.4314,Antimalarial,critical,0.164087845,DownTown,Tier 1,Medium,1664.314
AHZ15,6.7,Area017,2005,173.3526,Tranquilizers,mild,0.061388423,DownTown,Tier 2,Unknown,2415.3364
CIU10,NA,Area027,1983,193.2608,Tranquilizers,mild,0.066185208,CityLimits,Tier 3,Medium,1766.8472
WGT10,16,Area010,1996,154.6128,Statins,mild,0.048016091,MidTownResidential,Tier 3,Unknown,544.4384
YSA54,21.05,Area045,2000,114.5332,Antiseptics,mild,0.02733033,DownTown,Tier 2,Unknown,2266.1972
BNA31,19.9,Area049,1997,102.8436,Tranquilizers,mild,0.093626601,DownTown,Tier 1,Medium,491.1744
AHF89,13.8,Area045,2000,109.1384,Tranquilizers,mild,0.031887088,DownTown,Tier 2,Unknown,1393.9992
XKD99,14.4,Area017,2005,208.4768,OralContraceptives,critical,0.112343352,DownTown,Tier 2,Unknown,2083.768
NXX10,7.495,Area035,2002,131.6098,Hreplacements,mild,0.084971918,DownTown,Tier 2,Small,4933.392
HIM13,9.695,Area049,1997,109.4042,Hreplacements,mild,0.052553606,DownTown,Tier 1,Medium,2692.3092
FRI14,NA,Area019,1983,164.834,Hreplacements,mild,0.013,MidTownResidential,Tier 1,Small,572.402
UNO12,17.3,Area045,2000,66.3246,Antibiotics,critical,0.128826834,DownTown,Tier 2,Unknown,808.0952
TVW59,21.3,Area018,2007,136.1678,OralContraceptives,critical,0.064702257,Industrial,Tier 3,Medium,876.0068
VTP18,9.56,Area045,2000,127.3834,Statins,mild,0.04747406,DownTown,Tier 2,Unknown,1725.5676
